row_id,split,split_order,target,name,formula,natoms,efermi_eV,evac_eV,workfunction_eV,workfunction_recomputed_eV,formula_abs_diff_eV
204,train,626,6.4733540000000005,MIP2D-863-Nb1O2,NbO2,3,-4.6482,1.825154,6.4733540000000005,6.4733540000000005,0.0
205,train,1475,5.298704,MIP2D-899-O2Pd1,O2Pd,3,-4.3753,0.923404,5.298704,5.298704,0.0
206,train,1033,3.4829920000000003,MIP2D-1121-Al2H2O4,H2Al2O4,8,-2.1183,1.364692,3.4829920000000003,3.4829920000000003,0.0
207,test,102,6.520688,MIP2D-1236-Br2Ni2S2,Br2Ni2S2,6,-3.8524,2.668288,6.520688,6.520688,0.0
208,train,139,7.023841999999999,MIP2D-1370-Cl2Ni2O2,Cl2Ni2O2,6,-4.7051,2.3187419999999994,7.023841999999999,7.023841999999999,0.0
209,train,1119,4.7992040000000005,MIP2D-1279-Br2Se2Zr2,Br2Se2Zr2,6,-2.3086,2.4906040000000003,4.7992040000000005,4.7992040000000005,0.0
210,test,181,3.369049,MIP2D-1588-I4Mo2,I4Mo2,6,-1.1698,2.199249,3.369049,3.369049,0.0
211,train,1394,4.9759910000000005,MIP2D-1695-S6V2,S6V2,8,-1.9067,3.0692910000000007,4.9759910000000005,4.9759910000000005,0.0
212,train,385,3.363889,MIP2D-676-Hf2I6,Hf2I6,8,-1.7902,1.573689,3.363889,3.363889,0.0
213,train,1450,4.759091000000001,MIP2D-1257-Br2Pt2S2,Br2Pt2S2,6,-2.4256,2.3334910000000004,4.759091000000001,4.759091000000001,0.0
214,train,247,3.66331,MIP2D-287-C1H2Mo2O2,CH2Mo2O2,7,1.1715,4.83481,3.66331,3.66331,0.0
215,train,302,4.599465,MIP2D-672-Hf1Te2,HfTe2,3,-2.3859,2.213565,4.599465,4.599465,0.0
216,train,452,4.713265999999999,MIP2D-852-N2Nb1,N2Nb,3,-2.7694,1.9438659999999994,4.713265999999999,4.713265999999999,0.0
217,train,1105,6.763037,MIP2D-926-O2V1,O2V,3,-5.1057,1.657337,6.763037,6.763037,0.0
218,val,175,5.536137999999999,MIP2D-1324-Cl2Ge2O2,Cl2Ge2O2,6,-3.2125,2.323638,5.536137999999999,5.536137999999999,0.0
219,train,1258,4.7944119999999995,MIP2D-195-Br2Tb2,Br2Tb2,4,-1.8583,2.9361119999999996,4.7944119999999995,4.7944119999999995,0.0
220,train,1446,7.007367,MIP2D-14-Ag2Br6,Ag2Br6,8,-5.3627,1.644667,7.007367,7.007367,0.0
221,train,397,5.08829,MIP2D-302-C1Mo2,CMo2,3,-1.9981,3.0901899999999998,5.08829,5.08829,0.0
222,train,1376,6.472995,MIP2D-149-Br2Ge1,Br2Ge,3,-4.8114,1.6615950000000002,6.472995,6.472995,0.0
223,train,1344,7.140856,MIP2D-67-Au1Cl2,AuCl2,3,-5.1397,2.001156,7.140856,7.140856,0.0
224,val,60,4.532893,MIP2D-885-Ni2Sb1Te2,Ni2SbTe2,5,-0.8759,3.656993,4.532893,4.532893,0.0
225,test,26,5.434809,MIP2D-1438-Co2I2S2,Co2I2S2,6,-2.6349,2.799909,5.434809,5.434809,0.0
226,train,89,3.9176149999999996,MIP2D-1786-Hf2Se2,Hf2Se2,4,-2.4768,1.440815,3.9176149999999996,3.9176149999999996,0.0
227,train,552,5.891519000000001,MIP2D-1190-Br2Ge2Se2,Br2Ge2Se2,6,-3.6972,2.194319,5.891519000000001,5.891519000000001,0.0
228,train,419,3.933221,MIP2D-1597-I4W2,I4W2,6,-1.9215,2.011721,3.933221,3.933221,0.0
229,test,189,4.217644999999999,MIP2D-1857-Pb2Se2,Pb2Se2,4,-2.4653,1.7523449999999996,4.217644999999999,4.217644999999999,0.0
230,val,156,4.542778,MIP2D-60-As2Si6,As2Si6,8,-3.4889,1.0538779999999999,4.542778,4.542778,0.0
231,train,909,4.19958,MIP2D-976-Pt1S2,PtS2,3,-2.8375,1.3620800000000002,4.19958,4.19958,0.0
232,train,969,6.265775,MIP2D-1768-F2I2Pb2,F2I2Pb2,6,-3.3038,2.961975,6.265775,6.265775,0.0
233,train,678,7.597896,MIP2D-538-Co1O2,CoO2,3,-6.1329,1.4649960000000002,7.597896,7.597896,0.0
234,train,75,7.003141,MIP2D-584-F2Ge2,F2Ge2,4,-5.6337,1.3694410000000001,7.003141,7.003141,0.0
235,test,7,6.270775,MIP2D-1323-Cl2Ge2N2,Cl2Ge2N2,6,-3.7067,2.564075,6.270775,6.270775,0.0
236,train,607,5.1539280000000005,MIP2D-1394-Cl2Pt2S2,Cl2Pt2S2,6,-2.7833,2.370628,5.1539280000000005,5.1539280000000005,0.0
237,train,1447,5.839817,MIP2D-1457-Cu2I2N2,Cu2I2N2,6,-2.558,3.281817,5.839817,5.839817,0.0
238,train,930,3.727507,MIP2D-1556-I2O2Zr2,I2O2Zr2,6,-0.8164,2.9111070000000003,3.727507,3.727507,0.0
239,train,211,5.16511,MIP2D-1684-Ru2Se4,Ru2Se4,6,-3.0856,2.07951,5.16511,5.16511,0.0
240,train,921,5.702019,MIP2D-590-Fe1I2,FeI2,3,-3.4667,2.2353189999999996,5.702019,5.702019,0.0
241,train,681,6.896699,MIP2D-1224-Br2N2Sc2,Br2N2Sc2,6,-4.4412,2.455499,6.896699,6.896699,0.0
242,train,522,3.091772,MIP2D-653-H2Mg2O3,H2Mg2O3,7,-2.095,0.996772,3.091772,3.091772,0.0
243,train,622,3.9131029999999996,MIP2D-449-Cl2Ta1,Cl2Ta,3,-1.6016,2.3115029999999996,3.9131029999999996,3.9131029999999996,0.0
244,train,447,5.047102,MIP2D-576-Cu1Te2,CuTe2,3,-2.1597,2.887402,5.047102,5.047102,0.0
245,train,1040,6.23883,MIP2D-1239-Br2O2Pb2,Br2O2Pb2,6,-3.7531,2.48573,6.23883,6.23883,0.0
246,train,1508,5.963587,MIP2D-1347-Cl2Mo2N2,Cl2Mo2N2,6,-2.6163,3.347287,5.963587,5.963587,0.0
247,train,649,5.612235999999999,MIP2D-1470-Fe2S4,Fe2S4,6,-3.9606,1.6516359999999999,5.612235999999999,5.612235999999999,0.0
248,val,115,5.891343,MIP2D-533-Co1I2,CoI2,3,-3.7009,2.190443,5.891343,5.891343,0.0
249,train,1249,5.6836199999999995,MIP2D-1376-Cl2O2Pd2,Cl2O2Pd2,6,-3.4343,2.24932,5.6836199999999995,5.6836199999999995,0.0
250,train,765,6.331586,MIP2D-148-Br2Ge1,Br2Ge,3,-4.8026,1.528986,6.331586,6.331586,0.0
251,train,660,5.644194,MIP2D-1493-Hf2S6,Hf2S6,8,-2.756,2.888194,5.644194,5.644194,0.0
252,train,421,5.714872000000001,MIP2D-835-Mo1S1Se1,MoSSe,3,-2.869,2.8458720000000004,5.714872000000001,5.714872000000001,0.0
253,train,121,5.8349769999999985,MIP2D-1101-Ag2Br2S2,Ag2Br2S2,6,-2.3223,3.512676999999999,5.8349769999999985,5.8349769999999985,0.0
254,train,42,5.933863,MIP2D-1263-Br2S2Sb2,Br2S2Sb2,6,-4.1602,1.7736629999999998,5.933863,5.933863,0.0
255,train,978,3.688331,MIP2D-1287-Br4Re2,Br4Re2,6,-2.0938,1.594531,3.688331,3.688331,0.0
256,test,126,7.573171,MIP2D-571-Cu1O2,CuO2,3,-6.6082,0.9649709999999999,7.573171,7.573171,0.0
257,train,874,6.090383,MIP2D-821-Mn1S2,MnS2,3,-3.5154,2.574983,6.090383,6.090383,0.0
258,val,140,7.513425,MIP2D-1117-Al2Cl2O2,Al2Cl2O2,6,-4.9094,2.604025,7.513425,7.513425,0.0
259,train,1138,2.984325,MIP2D-317-C1Tb2,CTb2,3,-1.5897,1.394625,2.984325,2.984325,0.0
260,train,1025,4.79664,MIP2D-361-C2Mo3,C2Mo3,5,-0.3209,4.47574,4.79664,4.79664,0.0
261,train,1310,5.883293999999999,MIP2D-1073-Se2Zr1,Se2Zr,3,-3.7606,2.1226939999999996,5.883293999999999,5.883293999999999,0.0
262,train,1404,5.553248,MIP2D-1506-I2In2N2,I2In2N2,6,-2.6641,2.8891479999999996,5.553248,5.553248,0.0
263,val,139,4.944479,MIP2D-1777-Ga1Se1,GaSe,2,-4.0561,0.8883790000000001,4.944479,4.944479,0.0
264,train,580,5.557684,MIP2D-1379-Cl2O2Ru2,Cl2O2Ru2,6,-3.1169,2.440784,5.557684,5.557684,0.0
265,train,65,5.3237369999999995,MIP2D-1834-O2Re2,O2Re2,4,-3.9156,1.408137,5.3237369999999995,5.3237369999999995,0.0
266,train,178,6.290232,MIP2D-1211-Br2Mn2Se2,Br2Mn2Se2,6,-3.9518,2.338432,6.290232,6.290232,0.0
267,train,432,4.507261,MIP2D-128-Bi2Si6,Bi2Si6,8,-3.4506,1.0566609999999999,4.507261,4.507261,0.0
268,train,1423,5.9431650000000005,MIP2D-167-Br2N2Zr2,Br2N2Zr2,6,-2.4459,3.497265,5.9431650000000005,5.9431650000000005,0.0
269,train,1486,4.845293999999999,MIP2D-1696-S6W2,S6W2,8,-1.4228,3.4224939999999995,4.845293999999999,4.845293999999999,0.0
270,train,451,3.4707280000000003,MIP2D-322-C1Zr2,CZr2,3,-1.1468,2.323928,3.4707280000000003,3.4707280000000003,0.0
271,val,87,2.169862,MIP2D-1721-Ag2K2Se2,Ag2K2Se2,6,-0.9669,1.202962,2.169862,2.169862,0.0
272,train,1469,3.400881,MIP2D-1763-Cr2O2,Cr2O2,4,-2.2845,1.116381,3.400881,3.400881,0.0
273,train,906,5.131325,MIP2D-104-Bi1Cu1P2Se6,BiCuP2Se6,10,-3.1631,1.968225,5.131325,5.131325,0.0
274,train,1247,7.5227900000000005,MIP2D-111-Bi2Cl6,Bi2Cl6,8,-6.0247,1.49809,7.5227900000000005,7.5227900000000005,0.0
275,train,131,6.748645,MIP2D-1157-Bi2Cl2S2,Bi2Cl2S2,6,-4.3059,2.442745,6.748645,6.748645,0.0
276,train,1449,5.398657,MIP2D-1487-Hf2I2N2,Hf2I2N2,6,-2.7129,2.6857569999999997,5.398657,5.398657,0.0
277,train,474,3.365987,MIP2D-169-Br2Nb1,Br2Nb,3,-1.0223,2.343687,3.365987,3.365987,0.0
278,train,1168,6.803116,MIP2D-1200-Br2In2O2,Br2In2O2,6,-4.2561,2.547016,6.803116,6.803116,0.0
279,train,886,5.006703,MIP2D-1752-Cd1Se1,CdSe,2,-4.231,0.7757029999999999,5.006703,5.006703,0.0
280,train,769,6.081850999999999,MIP2D-750-I6In2,I6In2,8,-4.1652,1.9166509999999994,6.081850999999999,6.081850999999999,0.0
281,train,407,5.694204,MIP2D-1265-Br2S2Sn2,Br2S2Sn2,6,-3.2713,2.422904,5.694204,5.694204,0.0
282,train,613,5.901126,MIP2D-1391-Cl2Pb2Se2,Cl2Pb2Se2,6,-3.009,2.892126,5.901126,5.901126,0.0
283,train,755,4.396022,MIP2D-1882-S2W2,S2W2,4,-2.5426,1.8534220000000006,4.396022,4.396022,0.0
284,test,32,7.25467,MIP2D-473-Cl6Fe1Hf1,Cl6FeHf,8,-5.8692,1.38547,7.25467,7.25467,0.0
285,train,852,4.199162,MIP2D-552-Cr1I2,CrI2,3,-1.8608,2.338362,4.199162,4.199162,0.0
286,test,183,5.069746,MIP2D-1368-Cl2Nb2S2,Cl2Nb2S2,6,-2.2367,2.833046,5.069746,5.069746,0.0
287,train,528,6.89523,MIP2D-66-Au1Cl2,AuCl2,3,-5.1022,1.7930300000000003,6.89523,6.89523,0.0
288,val,54,7.424099999999999,MIP2D-1316-Cl2Fe2O2,Cl2Fe2O2,6,-4.7044,2.7197,7.424099999999999,7.424099999999999,0.0
289,train,282,3.8184300000000007,MIP2D-551-Cr1Ga2S4,CrGa2S4,7,-0.0832,3.7352300000000005,3.8184300000000007,3.8184300000000007,0.0
290,train,927,6.844213,MIP2D-1344-Cl2Mn2O2,Cl2Mn2O2,6,-4.4652,2.379013,6.844213,6.844213,0.0
291,train,295,3.8375760000000003,MIP2D-1869-Rh2Te2,Rh2Te2,4,-1.5857,2.251876,3.8375760000000003,3.8375760000000003,0.0
292,train,1007,4.1485140000000005,MIP2D-1880-S2Ti2,S2Ti2,4,-2.5081,1.6404140000000003,4.1485140000000005,4.1485140000000005,0.0
293,test,47,4.931127,MIP2D-489-Cl6Nb2,Cl6Nb2,8,-2.8051,2.126027,4.931127,4.931127,0.0
294,train,608,5.731174,MIP2D-854-N2Si2,N2Si2,4,-3.0755,2.6556740000000003,5.731174,5.731174,0.0
295,train,797,4.765424,MIP2D-1041-Sb2Se1Te2,Sb2SeTe2,5,-1.3067,3.458724,4.765424,4.765424,0.0
296,train,929,6.121585,MIP2D-116-Bi2I6,Bi2I6,8,-4.3876,1.733985,6.121585,6.121585,0.0
297,train,69,7.093166999999999,MIP2D-1755-Cl2F2Pb2,Cl2F2Pb2,6,-4.5554,2.537767,7.093166999999999,7.093166999999999,0.0
298,train,164,5.315112,MIP2D-1894-Se2Ta2,Se2Ta2,4,-3.5421,1.773012,5.315112,5.315112,0.0
299,train,932,4.785438999999999,MIP2D-973-Pd2Te2,Pd2Te2,4,-1.8972,2.8882389999999996,4.785438999999999,4.785438999999999,0.0
300,train,1019,5.5299,MIP2D-40-Al2Se2,Al2Se2,4,-3.2076,2.3223000000000003,5.5299,5.5299,0.0
301,train,665,6.2154620000000005,MIP2D-629-Ge1S1,GeS,2,-4.5094,1.706062,6.2154620000000005,6.2154620000000005,0.0
302,train,1275,8.244494,MIP2D-897-O2Pb1,O2Pb,3,-6.3428,1.9016939999999998,8.244494,8.244494,0.0
303,train,1260,6.70534,MIP2D-212-Br6Co2,Br6Co2,8,-5.0529,1.65244,6.70534,6.70534,0.0
304,train,1406,7.344081000000001,MIP2D-278-C1F2Si1,CF2Si,4,-5.5186,1.8254810000000004,7.344081000000001,7.344081000000001,0.0
305,train,962,4.731415,MIP2D-1329-Cl2Hf2S2,Cl2Hf2S2,6,-2.4426,2.288815,4.731415,4.731415,0.0
306,train,1412,5.638987,MIP2D-1689-S4W2,S4W2,6,-3.4587,2.1802870000000003,5.638987,5.638987,0.0
307,train,670,5.121758,MIP2D-822-Mn1S2,MnS2,3,-2.91,2.2117579999999997,5.121758,5.121758,0.0
308,train,347,4.1149059999999995,MIP2D-1082-Ta1Te2,TaTe2,3,-1.7029,2.412006,4.1149059999999995,4.1149059999999995,0.0
309,train,1216,5.8706320000000005,MIP2D-1260-Br2Rh2Se2,Br2Rh2Se2,6,-3.4718,2.398832,5.8706320000000005,5.8706320000000005,0.0
310,train,627,5.199394,MIP2D-1367-Cl2Nb2O2,Cl2Nb2O2,6,-2.0306,3.1687939999999997,5.199394,5.199394,0.0
311,train,218,2.6687669999999994,MIP2D-359-C2Mn3,C2Mn3,5,-0.445,2.2237669999999996,2.6687669999999994,2.6687669999999994,0.0
312,train,980,5.5706880000000005,MIP2D-563-Cr2I6,Cr2I6,8,-3.5302,2.0404880000000003,5.5706880000000005,5.5706880000000005,0.0
313,train,1213,5.53707,MIP2D-1027-S2Ti1,S2Ti,3,-3.5612,1.97587,5.53707,5.53707,0.0
314,test,25,4.969739,MIP2D-1521-I2Mo2Se2,I2Mo2Se2,6,-1.856,3.113739,4.969739,4.969739,0.0
315,train,899,5.383391,MIP2D-160-Br2Ir1,Br2Ir,3,-3.5306,1.8527909999999999,5.383391,5.383391,0.0
316,train,80,4.564103000000001,MIP2D-990-Re1Te2,ReTe2,3,-2.3485,2.2156030000000007,4.564103000000001,4.564103000000001,0.0
317,train,1389,4.5007209999999995,MIP2D-998-Rh1Se2,RhSe2,3,-2.5376,1.963121,4.5007209999999995,4.5007209999999995,0.0
318,val,16,5.436853999999999,MIP2D-1044-Sb2Sn1Te4,Sb2SnTe4,7,0.5201,5.956954,5.436853999999999,5.436853999999999,0.0
319,test,144,5.470771,MIP2D-1673-Re2Se6,Re2Se6,8,-2.8585,2.6122710000000002,5.470771,5.470771,0.0
320,train,410,4.898368,MIP2D-1881-S2V2,S2V2,4,-2.887,2.011368,4.898368,4.898368,0.0
321,train,152,5.038368,MIP2D-1904-Ta2Te2,Ta2Te2,4,-2.7537,2.284668,5.038368,5.038368,0.0
322,train,252,4.279942999999999,MIP2D-259-Br6W2,Br6W2,8,-2.495,1.7849429999999997,4.279942999999999,4.279942999999999,0.0
323,val,0,4.715037,MIP2D-1039-S2Zr2,S2Zr2,4,-1.4925,3.222537,4.715037,4.715037,0.0
324,val,185,6.410799000000001,MIP2D-1208-Br2Mn2N2,Br2Mn2N2,6,-3.6701,2.740699,6.410799000000001,6.410799000000001,0.0
325,train,688,4.43889,MIP2D-1232-Br2Nb2O2,Br2Nb2O2,6,-1.6275,2.81139,4.43889,4.43889,0.0
326,train,1236,5.042537,MIP2D-1554-I2O2V2,I2O2V2,6,-2.1417,2.900837,5.042537,5.042537,0.0
327,test,149,3.635268000000001,MIP2D-197-Br2Ti1,Br2Ti,3,-1.6287,2.0065680000000006,3.635268000000001,3.635268000000001,0.0
328,test,23,6.862093,MIP2D-1426-Cl4Pt2,Cl4Pt2,6,-5.1193,1.742793,6.862093,6.862093,0.0
329,train,840,4.780491,MIP2D-150-Br2H4Tb2,H4Br2Tb2,8,-2.1892,2.591291,4.780491,4.780491,0.0
330,train,732,6.8244679999999995,MIP2D-156-Br2Ho2O2,Br2Ho2O2,6,-4.2753,2.549168,6.8244679999999995,6.8244679999999995,0.0
331,val,165,3.884309,MIP2D-1599-I4Zr2,I4Zr2,6,-1.3031,2.581209,3.884309,3.884309,0.0
332,train,822,1.2369910000000002,MIP2D-292-C1H2O2V2,CH2O2V2,7,0.6121,1.849091,1.2369910000000002,1.2369910000000002,0.0
333,train,1387,6.317795,MIP2D-1154-Bi2Br2Se2,Bi2Br2Se2,6,-4.0183,2.299495,6.317795,6.317795,0.0
334,test,95,5.80508,MIP2D-144-Br2Fe1,Br2Fe,3,-3.9913,1.81378,5.80508,5.80508,0.0
335,test,79,5.05059,MIP2D-1545-I2O2Pd2,I2O2Pd2,6,-2.0622,2.98839,5.05059,5.05059,0.0
336,train,1129,4.7479190000000004,MIP2D-1787-Hf2Si2Te2,Hf2Si2Te2,6,-0.9603,3.7876190000000003,4.7479190000000004,4.7479190000000004,0.0
337,train,692,4.911655,MIP2D-1822-Nb2S2,Nb2S2,4,-2.9699,1.941755,4.911655,4.911655,0.0
338,val,30,3.240722,MIP2D-1594-I4Sc2,I4Sc2,6,-1.2935,1.947222,3.240722,3.240722,0.0
339,val,135,5.5788720000000005,MIP2D-708-I2Ni1,I2Ni,3,-3.5152,2.063672,5.5788720000000005,5.5788720000000005,0.0
340,train,711,5.88729,MIP2D-889-O1Pb1,OPb,2,-4.35,1.53729,5.88729,5.88729,0.0
341,val,37,4.466722,MIP2D-383-C6Sb2,C6Sb2,8,-3.2756,1.1911219999999998,4.466722,4.466722,0.0
342,train,841,5.466082999999999,MIP2D-1569-I2S2Sb2,I2S2Sb2,6,-4.1903,1.2757830000000001,5.466082999999999,5.466082999999999,0.0
343,train,36,6.848751,MIP2D-261-Br6Y2,Br6Y2,8,-5.6096,1.239151,6.848751,6.848751,0.0
344,train,1131,4.9365000000000006,MIP2D-400-Cl2Cr1,Cl2Cr,3,-3.213,1.7235,4.9365000000000006,4.9365000000000006,0.0
345,train,41,7.101459999999999,MIP2D-407-Cl2Ge1,Cl2Ge,3,-5.4025,1.69896,7.101459999999999,7.101459999999999,0.0
346,train,251,4.981949,MIP2D-623-Ga2Te2,Ga2Te2,4,-2.5264,2.455549,4.981949,4.981949,0.0
347,train,697,6.440654,MIP2D-1183-Br2Ga2N2,Br2Ga2N2,6,-3.9118,2.528854,6.440654,6.440654,0.0
348,train,1286,5.422694,MIP2D-1206-Br2Ir2Se2,Br2Ir2Se2,6,-3.1272,2.2954939999999997,5.422694,5.422694,0.0
349,train,1003,3.8980230000000002,MIP2D-1543-I2O2Os2,I2O2Os2,6,-1.3553,2.542723,3.8980230000000002,3.8980230000000002,0.0
350,train,293,3.7941160000000003,MIP2D-1852-Pb1Se1,PbSe,2,-2.8525,0.9416160000000001,3.7941160000000003,3.7941160000000003,0.0
351,test,83,3.4738609999999994,MIP2D-1866-Re2Te2,Re2Te2,4,-1.0834,2.3904609999999997,3.4738609999999994,3.4738609999999994,0.0
352,train,423,5.643535,MIP2D-12-Ag1P2Sc1Se6,AgP2ScSe6,10,-3.7595,1.8840350000000001,5.643535,5.643535,0.0
353,train,227,6.4245529999999995,MIP2D-1334-Cl2Hg2Se2,Cl2Hg2Se2,6,-3.9112,2.513353,6.4245529999999995,6.4245529999999995,0.0
354,train,738,4.660347,MIP2D-1821-Nb2O2,Nb2O2,4,-2.8875,1.772847,4.660347,4.660347,0.0
355,train,209,7.431772,MIP2D-53-As2Cl6,As2Cl6,8,-6.2616,1.1701720000000002,7.431772,7.431772,0.0
356,train,18,4.360777,MIP2D-63-As3Si1,As3Si,4,-3.2951,1.0656769999999998,4.360777,4.360777,0.0
357,train,1306,4.292064,MIP2D-811-Ir1Se2,IrSe2,3,-2.3896,1.9024639999999997,4.292064,4.292064,0.0
358,train,327,6.5602,MIP2D-99-Ba1I2,BaI2,3,-5.0659,1.4943000000000002,6.5602,6.5602,0.0
359,train,357,4.68637,MIP2D-1688-S2Sn2,S2Sn2,4,-3.127,1.55937,4.68637,4.68637,0.0
360,train,395,5.260801,MIP2D-1760-Co2S2,Co2S2,4,-3.3514,1.9094010000000001,5.260801,5.260801,0.0
361,train,1255,5.329238999999999,MIP2D-767-I6Pt2,I6Pt2,8,-3.3349,1.9943389999999996,5.329238999999999,5.329238999999999,0.0
362,train,334,7.237557,MIP2D-851-N2Nb1,N2Nb,3,-5.1084,2.129157,7.237557,7.237557,0.0
363,train,1386,4.797756,MIP2D-939-Os1S2,OsS2,3,-2.5163,2.281456,4.797756,4.797756,0.0
364,train,201,5.101045,MIP2D-1078-Sn1Te2,SnTe2,3,-2.7461,2.354945,5.101045,5.101045,0.0
365,train,420,4.322532,MIP2D-1564-I2Pt2Se2,I2Pt2Se2,6,-1.8067,2.515832,4.322532,4.322532,0.0
366,val,177,6.544939,MIP2D-515-Cl6V2,Cl6V2,8,-5.0071,1.537839,6.544939,6.544939,0.0
367,train,107,7.860785,MIP2D-819-Mn1O2,MnO2,3,-6.3687,1.4920849999999999,7.860785,7.860785,0.0
368,train,1383,4.810015,MIP2D-1074-Se2Zr2,Se2Zr2,4,-1.6308,3.1792149999999997,4.810015,4.810015,0.0
369,train,306,6.041824,MIP2D-1524-I2N2Pb2,I2N2Pb2,6,-3.0396,3.002224,6.041824,6.041824,0.0
370,train,390,6.757856,MIP2D-175-Br2Pb1,Br2Pb,3,-5.2081,1.549756,6.757856,6.757856,0.0
371,train,809,6.432769,MIP2D-207-Br2Zn1,Br2Zn,3,-4.8771,1.555669,6.432769,6.432769,0.0
372,train,521,7.519459,MIP2D-1757-Cl2Zn1,Cl2Zn,3,-5.8277,1.691759,7.519459,7.519459,0.0
373,train,1166,4.688727999999999,MIP2D-37-Al2Mg1Se4,Al2MgSe4,7,-1.2864,3.402328,4.688727999999999,4.688727999999999,0.0
374,train,595,5.7353950000000005,MIP2D-613-Ga2I6,Ga2I6,8,-3.9379,1.797495,5.7353950000000005,5.7353950000000005,0.0
375,train,585,5.302682,MIP2D-670-Hf1Se2,HfSe2,3,-3.5709,1.7317820000000002,5.302682,5.302682,0.0
376,val,52,5.135756000000001,MIP2D-1377-Cl2O2Pt2,Cl2O2Pt2,6,-2.8425,2.2932560000000004,5.135756000000001,5.135756000000001,0.0
377,train,519,5.398883,MIP2D-1515-I2Mn2O2,I2Mn2O2,6,-2.5268,2.872083,5.398883,5.398883,0.0
378,train,561,5.252173,MIP2D-937-O6Sb2Tl2,O6Sb2Tl2,10,-3.3101,1.942073,5.252173,5.252173,0.0
379,train,376,5.789215,MIP2D-10-Ag1In1P2S6,AgInP2S6,10,-3.6614,2.127815,5.789215,5.789215,0.0
380,train,1039,6.575514,MIP2D-1196-Br2Hg2O2,Br2Hg2O2,6,-4.8009,1.7746140000000001,6.575514,6.575514,0.0
381,train,1515,6.927484,MIP2D-1452-Cr2S4,Cr2S4,6,-4.5568,2.370684,6.927484,6.927484,0.0
382,train,449,2.8038119999999997,MIP2D-849-N1Y1,NY,2,-2.2596,0.544212,2.8038119999999997,2.8038119999999997,0.0
383,train,109,4.6795919999999995,MIP2D-1294-C16Cl4Ge2H48I4N4,C16H48Cl4Ge2I4N4,78,-2.6245,2.055092,4.6795919999999995,4.6795919999999995,0.0
384,train,663,4.467059,MIP2D-1548-I2O2Ru2,I2O2Ru2,6,-1.607,2.860059,4.467059,4.467059,0.0
385,train,316,6.139156,MIP2D-516-Cl6V2,Cl6V2,8,-4.5586,1.580556,6.139156,6.139156,0.0
386,train,208,4.806648,MIP2D-757-I6Mo2,I6Mo2,8,-2.5787,2.227948,4.806648,4.806648,0.0
387,train,734,4.862704,MIP2D-1068-Se2V2,Se2V2,4,-2.611,2.2517039999999997,4.862704,4.862704,0.0
388,train,137,6.070749,MIP2D-1166-Br2Co2N2,Br2Co2N2,6,-3.7288,2.341949,6.070749,6.070749,0.0
389,val,15,2.2128340000000004,MIP2D-293-C1H2O2W2,CH2O2W2,7,0.3891,2.6019340000000004,2.2128340000000004,2.2128340000000004,0.0
390,val,79,5.889082,MIP2D-558-Cr1Se2,CrSe2,3,-3.8137,2.0753820000000003,5.889082,5.889082,0.0
391,train,721,3.750107,MIP2D-947-P1Te2Zr2,PTe2Zr2,5,0.2277,3.977807,3.750107,3.750107,0.0
392,train,1070,5.335745000000001,MIP2D-1165-Bi4Se6,Bi4Se6,10,-3.1701,2.1656450000000005,5.335745000000001,5.335745000000001,0.0
393,val,58,3.484036,MIP2D-187-Br2Sc1,Br2Sc,3,-1.6852,1.798836,3.484036,3.484036,0.0
394,test,114,6.464268000000001,MIP2D-1173-Br2Cr2Se2,Br2Cr2Se2,6,-3.7892,2.675068,6.464268000000001,6.464268000000001,0.0
395,train,1042,1.8694779999999998,MIP2D-291-C1H2O2Ti2,CH2O2Ti2,7,0.4738,2.3432779999999998,1.8694779999999998,1.8694779999999998,0.0
396,train,1363,4.745907,MIP2D-662-H2Sn2,H2Sn2,4,-3.5381,1.207807,4.745907,4.745907,0.0
397,train,484,3.8137739999999996,MIP2D-726-I2Sc1,I2Sc,3,-1.3503,2.4634739999999997,3.8137739999999996,3.8137739999999996,0.0
398,train,1032,5.397055,MIP2D-1186-Br2Ga2Se2,Br2Ga2Se2,6,-3.3056,2.091455,5.397055,5.397055,0.0
399,train,1265,7.011488,MIP2D-1419-Cl4Hg2,Cl4Hg2,6,-6.4247,0.5867880000000001,7.011488,7.011488,0.0
400,train,2,6.422734999999999,MIP2D-15-Ag2Br6,Ag2Br6,8,-4.8344,1.5883350000000003,6.422734999999999,6.422734999999999,0.0
401,train,383,5.660332,MIP2D-830-Mn2Te2,Mn2Te2,4,-2.6893,2.971032,5.660332,5.660332,0.0
402,train,434,4.089099999999999,MIP2D-597-Fe1Te2,FeTe2,3,-2.1184,1.9706999999999997,4.089099999999999,4.089099999999999,0.0
403,train,502,4.410494,MIP2D-638-Ge1Te2,GeTe2,3,-1.733,2.677494,4.410494,4.410494,0.0
404,train,1326,0.393388,MIP2D-656-H2Mg5O6,H2Mg5O6,13,-0.4499,-0.05651199999999999,0.393388,0.393388,0.0
405,train,567,5.652972,MIP2D-1162-Bi2I2S2,Bi2I2S2,6,-4.3976,1.255372,5.652972,5.652972,0.0
406,train,614,5.694448,MIP2D-1579-I2Sc2Se2,I2Sc2Se2,6,-3.3108,2.3836480000000004,5.694448,5.694448,0.0
407,train,1122,4.453075,MIP2D-1714-Te4W2,Te4W2,6,-1.8175,2.6355750000000002,4.453075,4.453075,0.0
